d,ω_dump,σ_dump,δ_dump,ξ₁_dump,runtime_existence_top,runtime_existence_turn,runtime_existence_bottom,runtime_continuation_top,runtime_continuation_turn,runtime_continuation_bottom,commit_hash_top,commit_hash_turn,commit_hash_bottom,runtime_critical_points_top,runtime_critical_points_turn,runtime_critical_points_bottom,commit_hash_critical_points_top,commit_hash_critical_points_turn,commit_hash_critical_points_bottom,commit_hash_proof_witness
3,1 0 0 0,1 0 0 0,0 0 0 0,19 0 0 0,NaN,3030.705420879,10698.000162643,NaN,454.661122794,881.687545821,,215d2553071c2a8b5d5e0604e3d3cc6a0d7878e6,215d2553071c2a8b5d5e0604e3d3cc6a0d7878e6,NaN,NaN,NaN,,,,215d2553071c2a8b5d5e0604e3d3cc6a0d7878e6
