d,ω_dump,σ_dump,δ_dump,ξ₁_dump,runtime_existence_top,runtime_existence_turn,runtime_existence_bottom,runtime_continuation_top,runtime_continuation_turn,runtime_continuation_bottom,commit_hash_top,commit_hash_turn,commit_hash_bottom,runtime_critical_points_top,runtime_critical_points_turn,runtime_critical_points_bottom,commit_hash_critical_points_top,commit_hash_critical_points_turn,commit_hash_critical_points_bottom,commit_hash_proof_witness
1,1 0 0 0,93333333333333333333333333333333 -7e 19a00001 -9d,0 0 0 0,f 1 0 0,367.70069229,1155.587799959,1073.711816386,44.879213847,142.762449883,238.894487916,4eb9cd861f1f9fa229d6edd256f674b46535fc74,4eb9cd861f1f9fa229d6edd256f674b46535fc74,4eb9cd861f1f9fa229d6edd256f674b46535fc74,22.329061779,7102.608420426,4114.23458637,4eb9cd861f1f9fa229d6edd256f674b46535fc74,4eb9cd861f1f9fa229d6edd256f674b46535fc74,4eb9cd861f1f9fa229d6edd256f674b46535fc74,949097174243d82ef3205c38ee4e372e7c92fe58
